id,region,district,source_type,source_name,water_use,water_use_category,water_use_fee,amount_abstracted,amount_requested,water_source_capacity,permit_history,permit_type,activity_status,permit_status,catchment
2517,Tanga,Muheza,Borehole,Borehole,Small Scale Industry,Industry,646896,2.7,2.7,2.7,New,Water Use Permit,Active,Valid,Zigi
1308,Arusha,Arusha,Borehole,Borehole,Small Scale Industry,Industry,662664,2.8,2.8,2.8,New,Water Use Permit,Active,Invalid,Kikuletwa
742,Arusha,Arusha,Borehole,Borehole,Small Scale Industry,Industry,662664,2.8,2.8,2.8,Water Right,Water Use Permit,Active,Invalid,Kikuletwa
57,Kilimanjaro,Moshi,Borehole,Borehole,Small Scale Industry,Industry,662664,2.8,2.8,2.8,Water Right,Water Use Permit,Active,Invalid,Kikuletwa
2528,Tanga,Pangani,Borehole,Borehole,Small Scale Industry,Industry,678432,2.9,2.9,2.9,New,Water Use Permit,Active,Valid,Pangani Mainstream
2531,Tanga,Pangani,Borehole,Borehole,Small Scale Industry,Industry,678432,2.9,2.9,2.9,New,Water Use Permit,Active,Valid,Pangani Mainstream
2499,Arusha,Arusha,Borehole,Borehole,Small Scale Industry,Industry,694200,3,3,3,New,Application,Active,Invalid,Kikuletwa
1453,Arusha,Arumeru,Spring,NAIC ,Small Scale Industry,Industry,694200,3,3,398,New,Water Use Permit,Active,Invalid,Kikuletwa
2359,Arusha,Arusha,Borehole,Borehole,Small Scale Industry,Industry,694200,3,3,3,New,Water Use Permit,Active,Valid,Kikuletwa
2483,Arusha,Arusha,Borehole,Borehole,Small Scale Industry,Industry,694200,3,3,3,New,Water Use Permit,Active,Valid,Kikuletwa
2683,Arusha,Arusha,Borehole,Borehole,Small Scale Industry,Industry,694200,3,3,3,New,Water Use Permit,Active,Valid,Kikuletwa
739,Tanga,Lushoto,Stream,MAGILA,Small Scale Industry,Industry,694200,3,3,67,Water Right,Application,Inactive,Invalid,Mkomazi
1039,Kilimanjaro,Rombo,River,MOTALE ,Small Scale Industry,Industry,694200,3,3,26,New,Water Use Permit,Active,Invalid,Ruvu
1386,Arusha,Arusha,Borehole,Borehole,Small Scale Industry,Industry,716275.2,3.14,3.14,3.14,New,Water Use Permit,Active,Valid,Kikuletwa
2970,Tanga,Korogwe,River,MBUNGU ,Small Scale Industry,Industry,1181177.6,3.2,3.2,,Water Right,Water Right,Active,Invalid,Mkomazi
1777,Kilimanjaro,Moshi,Borehole,Borehole,Small Scale Industry,Industry,725736,3.2,3.2,3.2,New,Water Use Permit,Active,Invalid,Ruvu
1258,Arusha,Arusha,Borehole,Borehole,Small Scale Industry,Industry,741504,3.3,3.3,3.3,New,Application,Active,Invalid,Kikuletwa
3205,Tanga,Korogwe,Borehole,Borehole,Small Scale Industry,Industry,768309.6,3.47,3.47,3.47,New,Water Use Permit,Active,Valid,Pangani Mainstream
3213,Tanga,Korogwe,River,Lwengera,Small Scale Industry,Industry,768309.6,3.47,3.47,87,New,Water Use Permit,Active,Valid,Pangani Mainstream
1676,Kilimanjaro,Mwanga,Borehole,Borehole,Small Scale Industry,Industry,773040,3.5,3.5,3.5,New,Water Use Permit,Active,Valid,Ruvu
1176,Tanga,Korogwe,Spring,KIBANDANI MKUMBARA,Small Scale Industry,Industry,804576,3.7,3.7,65,New,Application,Active,Invalid,Mkomazi
3210,Tanga,Korogwe,Borehole,Borehole,Small Scale Industry,Industry,812460,3.75,3.75,3.75,New,Water Use Permit,Active,Valid,Pangani Mainstream
3341,Tanga,Korogwe,River,Pangani,Small Scale Industry,Industry,831381.6,3.87,3.87,19820,Water Right,Water Right,Active,Invalid,Pangani Mainstream
3211,Tanga,Korogwe,River,Khozoi,Small Scale Industry,Industry,836112,3.9,3.9,55,New,Water Use Permit,Active,Valid,Pangani Mainstream
915,Tanga,Korogwe,Stream,Dindimo,Small Scale Industry,Industry,842419.2,3.94,3.94,,Water Right,Water Right,Active,Invalid,Mkomazi
1756,Arusha,Arusha,Borehole,Borehole,Small Scale Industry,Industry,851880,4,4,4,New,Water Use Permit,Active,Invalid,Kikuletwa
1743,Arusha,Arusha,Borehole,Borehole,Small Scale Industry,Industry,851880,4,4,4,Water Right,Water Use Permit,Active,Invalid,Kikuletwa
1292,Tanga,Handeni,Borehole,Borehole,Small Scale Industry,Industry,851880,4,4,4,New,Water Use Permit,Active,Invalid,Msangazi
3193,Tanga,Korogwe,Spring,Ngau,Small Scale Industry,Industry,851880,4,4,43,New,Application,Active,Invalid,Pangani Mainstream
3036,Tanga,Korogwe,Borehole,Borehole,Small Scale Industry,Industry,851880,4,4,4,New,Water Use Permit,Active,Valid,Pangani Mainstream
3209,Tanga,Korogwe,Borehole,Borehole,Small Scale Industry,Industry,859764,4.05,4.05,4.05,New,Water Use Permit,Active,Valid,Pangani Mainstream
3581,Tanga,Tanga,River,Zigi,Small Scale Industry,Industry,1425896.96,4.17,4.17,822,Water Right,Water Right,Inactive,Invalid,Zigi
193,Arusha,Arusha,Borehole,Borehole,Small Scale Industry,Industry,921259.2,4.44,4.44,4.44,Water Right,Water Use Permit,Active,Valid,Kikuletwa
3486,Arusha,Arusha,Borehole,Borehole,Small Scale Industry,Industry,937027.2,4.54,4.54,4.54,Water Right,Water Right,Inactive,Invalid,Kikuletwa
1745,Arusha,Arusha,Borehole,Borehole,Small Scale Industry,Industry,946488,4.6,4.6,4.6,New,Water Use Permit,Active,Invalid,Kikuletwa
2515,Tanga,Muheza,Borehole,Borehole,Small Scale Industry,Industry,962256,4.7,4.7,4.7,New,Water Use Permit,Active,Valid,Zigi
2299,Arusha,Arusha,Borehole,Borehole,Small Scale Industry,Industry,1009560,5,5,5,New,Water Use Permit,Active,Valid,Kikuletwa
1313,Arusha,Arumeru,Spring,coluru ,Small Scale Industry,Industry,1009560,5,5,,New,Water Use Permit,Active,Valid,Kikuletwa
2271,Tanga,Tanga,Borehole,Borehole,Small Scale Industry,Industry,1009560,5,5,5,New,Water Use Permit,Active,Valid,Zigi
3212,Tanga,Korogwe,River,Mvumi,Small Scale Industry,Industry,1041096,5.2,5.2,,New,Water Use Permit,Active,Valid,Pangani Mainstream
3214,Tanga,Korogwe,River,Pangani,Small Scale Industry,Industry,1041096,5.2,5.2,19820,New,Water Use Permit,Active,Valid,Pangani Mainstream
3215,Tanga,Korogwe,River,Pangani,Small Scale Industry,Industry,1041096,5.2,5.2,19820,New,Water Use Permit,Active,Valid,Pangani Mainstream
1872,Kilimanjaro,Mwanga,Borehole,Borehole,Small Scale Industry,Industry,1072632,5.4,5.4,5.4,New,Water Use Permit,Active,Invalid,Ruvu
521,Kilimanjaro,Moshi,Borehole,Kil No.100/98,Small Scale Industry,Industry,1132550.4,5.78,5.78,5.78,Water Right,Water Right,Active,Invalid,Ruvu
522,Kilimanjaro,Moshi,Borehole,Kil No.114/93,Small Scale Industry,Industry,1132550.4,5.78,5.78,5.78,Water Right,Water Right,Active,Invalid,Ruvu
523,Kilimanjaro,Moshi,Borehole,Kil No.80/90,Small Scale Industry,Industry,1132550.4,5.78,5.78,5.78,Water Right,Water Right,Active,Invalid,Ruvu
1640,Kilimanjaro,Siha,River,ESIMBOSI ,Large Scale Irrigation,Irrigation,1130720,10,10,,New,Water Use Permit,Active,Valid,Kikuletwa
3044,Kilimanjaro,Moshi,Spring,Nsere,Large Scale Irrigation,Irrigation,1130720,10,10,53,New,Water Use Permit,Active,Valid,Ruvu
3155,Kilimanjaro,Hai,River,Namwi,Large Scale Irrigation,Irrigation,1130720,10,10,32,Water Right,Water Use Permit,Active,Valid,Ruvu
2801,Tanga,Muheza,River,Zigi,Large Scale Irrigation,Irrigation,1130720,10,10,821,New,Water Use Permit,Active,Valid,Zigi
3589,Tanga,Tanga,Dam,GEIGILTU DAM,Large Scale Irrigation,Irrigation,1201360.64,10.56,10.56,400,Water Right,Water Right,Active,Invalid,Zigi
1618,Kilimanjaro,Moshi,Borehole,Borehole,Large Scale Irrigation,Irrigation,1383008,12,12,12,New,Water Use Permit,Active,Invalid,Ruvu
144,Arusha,Arusha,River,Manyire,Small Scale Irrigation,Irrigation,300000,0.01,0.01,,Water Right,Water Right,Active,Invalid,Kikuletwa
3390,Tanga,Lushoto,River,LUKONGE ,Small Scale Irrigation,Irrigation,300000,0.01,0.01,24,Water Right,Water Right,Inactive,Invalid,Luengera
2852,Tanga,Tanga,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.01,0.01,0.01,New,Water Use Permit,Active,Valid,Pangani Mainstream
1686,Kilimanjaro,Moshi,River,CHOLO ,Small Scale Irrigation,Irrigation,300000,0.01,0.01,,New,Water Use Permit,Active,Valid,Ruvu
3369,Kilimanjaro,Moshi,River,Namwe,Small Scale Irrigation,Irrigation,300000,0.02,0.02,31,Water Right,Water Right,Active,Invalid,Kikuletwa
1621,Manyara,Simanjiro,River,Kikuletwa,Small Scale Irrigation,Irrigation,300000,0.02,0.02,140500,New,Water Use Permit,Active,Invalid,Kikuletwa
3566,Arusha,Arumeru,River,Tengeru,Small Scale Irrigation,Irrigation,300000,0.02,0.02,154,Water Right,Water Right,Inactive,Invalid,Kikuletwa
2763,Arusha,Arusha,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.02,0.02,0.02,New,Water Use Permit,Active,Valid,Kikuletwa
2769,Kilimanjaro,Hai,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.02,0.02,0.02,New,Water Use Permit,Active,Valid,Kikuletwa
3395,Tanga,Lushoto,River,MKUSI ,Small Scale Irrigation,Irrigation,300000,0.02,0.02,78,Water Right,Water Right,Inactive,Invalid,Luengera
3573,Tanga,Korogwe,River,Pangani,Small Scale Irrigation,Irrigation,300000,0.02,0.02,19820,Water Right,Water Right,Inactive,Invalid,Pangani Mainstream
2209,Arusha,Arusha,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.02,0.02,0.02,New,Water Use Permit,Active,Valid,Ruvu
3261,Arusha,Arusha,Spring,MKUMBUNDU ,Small Scale Irrigation,Irrigation,300000,0.03,0.03,,Water Right,Water Right,Inactive,Invalid,Kikuletwa
3391,Tanga,Lushoto,River,MKUSI ,Small Scale Irrigation,Irrigation,300000,0.03,0.03,78,Water Right,Water Right,Inactive,Invalid,Luengera
3605,Kilimanjaro,Moshi,River,NGARE NAIROBI NORTH,Small Scale Irrigation,Irrigation,300000,0.03,0.03,89,Water Right,Water Use Permit,Inactive,Invalid,Ruvu
2840,Arusha,Arusha,River,ENGARE NAROK ,Small Scale Irrigation,Irrigation,300000,0.04,0.04,,Water Right,Water Right,Active,Invalid,Kikuletwa
1929,Kilimanjaro,Moshi,River,Weruweru,Small Scale Irrigation,Irrigation,300000,0.04,0.04,3256,Water Right,Water Right,Inactive,Invalid,Kikuletwa
3556,Tanga,Tanga,River,Zigi,Small Scale Irrigation,Irrigation,300000,0.04,0.04,822,Water Right,Water Right,Inactive,Invalid,Zigi
2324,Arusha,Arusha,Spring,HAKRWITO ,Small Scale Irrigation,Irrigation,300000,0.05,0.05,,Water Right,Water Right,Active,Invalid,Kikuletwa
3574,Arusha,Arumeru,River,Usa,Small Scale Irrigation,Irrigation,300000,0.05,0.05,322,Water Right,Water Right,Active,Invalid,Kikuletwa
3440,Arusha,Arusha,Spring,NGAREMOTONYI ,Small Scale Irrigation,Irrigation,300000,0.05,0.05,,Water Right,Water Right,Inactive,Invalid,Kikuletwa
2920,Arusha,Arumeru,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.05,0.05,0.05,New,Water Use Permit,Active,Valid,Kikuletwa
2760,Arusha,Arusha,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.05,0.05,0.05,New,Water Use Permit,Active,Valid,Kikuletwa
3389,Tanga,Lushoto,River,MKUZI ,Small Scale Irrigation,Irrigation,300000,0.05,0.05,78,Water Right,Water Right,Inactive,Invalid,Luengera
3398,Tanga,Lushoto,River,SONI ,Small Scale Irrigation,Irrigation,300000,0.05,0.05,25.8,Water Right,Water Right,Active,Invalid,Mkomazi
1496,Kilimanjaro,Same,River,Pangani,Small Scale Irrigation,Irrigation,300000,0.05,0.05,26000,Water Right,Water Right,Active,Invalid,Pangani Mainstream
3289,Kilimanjaro,Moshi,River,Rau,Small Scale Irrigation,Irrigation,300000,0.05,0.05,1200,Water Right,Water Right,Inactive,Invalid,Ruvu
3417,Tanga,Lushoto,Stream,KIVULINI STREAM,Small Scale Irrigation,Irrigation,300000,0.05,0.05,,Water Right,Water Right,Inactive,Invalid,Umba
3625,Tanga,Lushoto,River,MKULI  ,Small Scale Irrigation,Irrigation,300000,0.05,0.05,,Water Right,Water Right,Inactive,Invalid,Umba
138,Arusha,Arumeru,Borehole,B/H AR/13/96,Small Scale Irrigation,Irrigation,300000,0.06,0.06,0.06,Water Right,Water Right,Inactive,Invalid,Kikuletwa
2387,Kilimanjaro,Moshi,River,GOMBERI ,Small Scale Irrigation,Irrigation,300000,0.06,0.06,,Water Right,Water Right,Inactive,Invalid,Kikuletwa
2616,Kilimanjaro,Same,Spring,SAME ,Small Scale Irrigation,Irrigation,300000,0.06,0.06,,Water Right,Water Right,Active,Invalid,Pangani Mainstream
1276,Kilimanjaro,Hai,River,MBOSHO FURROW,Small Scale Irrigation,Irrigation,300000,0.08,0.08,,Water Right,Water Right,Active,Invalid,Kikuletwa
1271,Kilimanjaro,Hai,Spring,Shiri,Small Scale Irrigation,Irrigation,300000,0.08,0.08,,Water Right,Water Right,Active,Invalid,Kikuletwa
2943,Kilimanjaro,Moshi,River,Karanga,Small Scale Irrigation,Irrigation,300000,0.1,0.1,5200,New,Water Use Permit,Active,Valid,Kikuletwa
3051,Kilimanjaro,Moshi,River,Kiladeda,Small Scale Irrigation,Irrigation,300000,0.1,0.1,163,New,Water Use Permit,Active,Valid,Kikuletwa
2866,Arusha,Arumeru,River,KILALA,Small Scale Irrigation,Irrigation,300000,0.1,0.1,,New,Water Use Permit,Active,Valid,Kikuletwa
1973,Arusha,Arumeru,River,Makumira ,Small Scale Irrigation,Irrigation,300000,0.1,0.1,,New,Water Use Permit,Active,Valid,Kikuletwa
2735,Kilimanjaro,Same,Spring,Hemirori Mshihwi,Small Scale Irrigation,Irrigation,300000,0.1,0.1,41.4,New,Water Use Permit,Active,Valid,Mkomazi
3570,Tanga,Muheza,River,DODWE ,Small Scale Irrigation,Irrigation,300000,0.1,0.1,55,Water Right,Water Right,Inactive,Invalid,Msangazi
2958,Kilimanjaro,Moshi,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.1,0.1,0.1,New,Water Use Permit,Active,Valid,Pangani Mainstream
2960,Kilimanjaro,Moshi,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.1,0.1,0.1,New,Water Use Permit,Active,Valid,Pangani Mainstream
2940,Kilimanjaro,Mwanga,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.1,0.1,0.1,New,Water Use Permit,Active,Valid,Pangani Mainstream
2656,Manyara,Simanjiro,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.1,0.1,0.1,New,Water Use Permit,Active,Valid,Pangani Mainstream
2520,Kilimanjaro,Moshi,Spring,Njoro,Small Scale Irrigation,Irrigation,300000,0.1,0.1,,Water Right,Water Right,Active,Invalid,Ruvu
1945,Arusha,Arusha,River,NGARE MOTONYI ,Small Scale Irrigation,Irrigation,300000,0.11,0.11,,Water Right,Water Right,Inactive,Invalid,Kikuletwa
3438,Arusha,Arusha,Spring,NGARE MOTONYI ,Small Scale Irrigation,Irrigation,300000,0.11,0.11,,Water Right,Water Right,Inactive,Invalid,Kikuletwa
804,Kilimanjaro,Hai,River,Sanya,Small Scale Irrigation,Irrigation,300000,0.12,0.12,203,Water Right,Water Right,Active,Invalid,Kikuletwa
1220,Tanga,Lushoto,River,UMBA/MLINGA ,Small Scale Irrigation,Irrigation,300000,0.12,0.12,,New,Application,Active,Invalid,Umba
3418,Tanga,Lushoto,Stream,KIVUNGULI STREAM,Small Scale Irrigation,Irrigation,300000,0.12,0.12,,Water Right,Water Right,Inactive,Invalid,Umba
3317,Arusha,Arusha,Dam,LAKE DULUTI,Small Scale Irrigation,Irrigation,300000,0.13,0.13,250,Water Right,Water Right,Active,Invalid,Kikuletwa
3594,Kilimanjaro,Same,Spring,Mahuu,Small Scale Irrigation,Irrigation,300000,0.13,0.13,,Water Right,Water Right,Inactive,Invalid,Pangani Mainstream
343,Kilimanjaro,Moshi,River,Himo,Small Scale Irrigation,Irrigation,300000,0.13,0.13,26000,Water Right,Water Right,Active,Invalid,Ruvu
3432,Tanga,Lushoto,River,SONI ,Small Scale Irrigation,Irrigation,300000,0.13,0.13,25,Water Right,Water Right,Active,Invalid,Umba
3431,Tanga,Tanga,River,SONI ,Small Scale Irrigation,Irrigation,300000,0.13,0.13,28,Water Right,Water Right,Inactive,Invalid,Umba
1157,Kilimanjaro,Hai,River,Sanya,Small Scale Irrigation,Irrigation,300000,0.14,0.14,123,Water Right,Water Right,Active,Invalid,Kikuletwa
2949,Tanga,Tanga,River,Zigi,Small Scale Irrigation,Irrigation,300000,0.15,0.15,78,Water Right,Water Right,Active,Invalid,Zigi
1233,Tanga,Tanga,River,Zigi,Small Scale Irrigation,Irrigation,300000,0.15,0.15,822.3,Water Right,Water Right,Active,Invalid,Zigi
1169,Kilimanjaro,Hai,Spring,WELIO ,Small Scale Irrigation,Irrigation,300000,0.16,0.16,,Water Right,Water Right,Active,Invalid,Kikuletwa
3297,Arusha,Arusha,Spring,NGARE NAROK,Small Scale Irrigation,Irrigation,300000,0.16,0.16,,Water Right,Water Right,Inactive,Invalid,Kikuletwa
1809,Arusha,Arusha,River,NGARE NAROK ,Small Scale Irrigation,Irrigation,300000,0.16,0.16,,Water Right,Water Right,Inactive,Invalid,Kikuletwa
3382,Kilimanjaro,Moshi,Spring,WALLIS ,Small Scale Irrigation,Irrigation,300000,0.16,0.16,,Water Right,Water Right,Inactive,Invalid,Kikuletwa
1495,Kilimanjaro,Moshi,River,NARE MORU ,Small Scale Irrigation,Irrigation,300000,0.16,0.16,,Water Right,Water Right,Inactive,Invalid,Ruvu
3580,Arusha,Arumeru,River,KIGERI KUBWA ,Small Scale Irrigation,Irrigation,300000,0.17,0.17,,Water Right,Water Right,Active,Invalid,Kikuletwa
3397,Tanga,Korogwe,River,NGUA ,Small Scale Irrigation,Irrigation,300000,0.17,0.17,,Water Right,Water Right,Active,Invalid,Pangani Mainstream
848,Arusha,Arumeru,River,Manyire,Small Scale Irrigation,Irrigation,300000,0.2,0.2,,Water Right,Water Right,Active,Invalid,Kikuletwa
1902,Kilimanjaro,Hai,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.2,0.2,0.2,New,Water Use Permit,Active,Invalid,Kikuletwa
686,Arusha,Arumeru,Spring,Jamara ,Small Scale Irrigation,Irrigation,300000,0.2,0.2,,Water Right,Water Right,Inactive,Invalid,Kikuletwa
3180,Kilimanjaro,Moshi,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.2,0.2,0.2,New,Water Use Permit,Active,Valid,Kikuletwa
2815,Kilimanjaro,Moshi,Spring,Kiladeda,Small Scale Irrigation,Irrigation,300000,0.2,0.2,153,New,Water Use Permit,Active,Valid,Kikuletwa
2816,Kilimanjaro,Siha,River,Sanya,Small Scale Irrigation,Irrigation,300000,0.2,0.2,158,New,Water Use Permit,Active,Valid,Kikuletwa
1836,Tanga,Lushoto,River,SHASHU  ,Small Scale Irrigation,Irrigation,300000,0.2,0.2,23.2,Water Right,Water Right,Active,Invalid,Mkomazi
2981,Kilimanjaro,Moshi,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.2,0.2,0.2,New,Water Use Permit,Active,Valid,Ruvu
2984,Kilimanjaro,Moshi,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.2,0.2,0.2,New,Water Use Permit,Active,Valid,Ruvu
3474,Kilimanjaro,Moshi,Spring,ENDINDI ,Small Scale Irrigation,Irrigation,300000,0.21,0.21,,Water Right,Water Right,Inactive,Invalid,Kikuletwa
333,Tanga,Korogwe,Stream,NGUA,Small Scale Irrigation,Irrigation,300000,0.23,0.23,65,Water Right,Water Right,Inactive,Invalid,Ruvu
1245,Tanga,Tanga,Stream,UN-NAMED STREAM,Small Scale Irrigation,Irrigation,300000,0.24,0.24,96,Water Right,Water Right,Active,Invalid,Zigi
2043,Kilimanjaro,Moshi,Spring,MAKUCHEI ,Small Scale Irrigation,Irrigation,300000,0.25,0.25,14,New,Water Use Permit,Active,Valid,Ruvu
3359,Arusha,Arusha,Spring,Burka,Small Scale Irrigation,Irrigation,300000,0.26,0.26,345,Water Right,Water Right,Inactive,Invalid,Kikuletwa
3350,Arusha,Arusha,Spring,Burka,Small Scale Irrigation,Irrigation,300000,0.26,0.26,345,Water Right,Water Right,Inactive,Invalid,Kikuletwa
527,Arusha,Arusha,Spring,Mongutu,Small Scale Irrigation,Irrigation,300000,0.26,0.26,,Water Right,Water Right,Inactive,Invalid,Kikuletwa
3347,Arusha,Arusha,Spring,OLJORO PIPELINE,Small Scale Irrigation,Irrigation,300000,0.26,0.26,,Water Right,Water Right,Inactive,Invalid,Kikuletwa
3402,Tanga,Lushoto,Stream,STREAM,Small Scale Irrigation,Irrigation,300000,0.26,0.26,78,Water Right,Water Right,Inactive,Invalid,Luengera
3514,Kilimanjaro,Moshi,Spring,KATURA ,Small Scale Irrigation,Irrigation,300000,0.26,0.26,,Water Right,Water Right,Active,Invalid,Ruvu
3353,Kilimanjaro,Moshi,River,Nsere,Small Scale Irrigation,Irrigation,300000,0.26,0.26,,Water Right,Water Right,Active,Invalid,Ruvu
3354,Kilimanjaro,Moshi,River,Rau,Small Scale Irrigation,Irrigation,300000,0.26,0.26,1200,Water Right,Water Right,Active,Invalid,Ruvu
1420,Kilimanjaro,Moshi,River,KIARONGO ,Small Scale Irrigation,Irrigation,300000,0.26,0.26,,Water Right,Water Right,Inactive,Invalid,Ruvu
3552,Kilimanjaro,Moshi,River,Rau,Small Scale Irrigation,Irrigation,300000,0.28,0.28,1200,Water Right,Water Right,Active,Invalid,Ruvu
3371,Arusha,Arumeru,Spring,MAGDARISHO ,Small Scale Irrigation,Irrigation,300000,0.29,0.29,76,Water Right,Water Right,Inactive,Invalid,Kikuletwa
3394,Tanga,Lushoto,Spring,SPRNG,Small Scale Irrigation,Irrigation,300000,0.29,0.29,78,Water Right,Water Right,Inactive,Invalid,Luengera
3177,Kilimanjaro,Hai,River,Kware,Small Scale Irrigation,Irrigation,300000,0.3,0.3,76.2,New,Water Use Permit,Active,Valid,Kikuletwa
2618,Kilimanjaro,Same,River,Mgambo,Small Scale Irrigation,Irrigation,300000,0.3,0.3,,New,Water Use Permit,Active,Valid,Pangani Mainstream
1159,Kilimanjaro,Moshi,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.31,0.31,0.31,Water Right,Water Right,Active,Invalid,Kikuletwa
130,Arusha,Arumeru,Spring,Kyamara,Small Scale Irrigation,Irrigation,300000,0.31,0.31,,Water Right,Water Right,Active,Invalid,Kikuletwa
1789,Kilimanjaro,Hai,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.31,0.31,0.31,Water Right,Water Right,Inactive,Invalid,Kikuletwa
2767,Tanga,Pangani,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.31,0.31,0.31,New,Water Use Permit,Active,Valid,Pangani Mainstream
3399,Tanga,Lushoto,River,SONI ,Small Scale Irrigation,Irrigation,300000,0.32,0.32,23.68,Water Right,Water Right,Inactive,Invalid,Mkomazi
2576,Kilimanjaro,Moshi,Borehole,Borehole,Small Scale Irrigation,Irrigation,300000,0.33,0.33,0.33,Water Right,Water Right,Inactive,Invalid,Kikuletwa
79,Arusha,Arumeru,Spring,Lyimos,Small Scale Irrigation,Irrigation,300000,0.35,0.35,23,Water Right,Water Use Permit,Active,Valid,Kikuletwa
1871,Arusha,Arusha,Spring,Burka,Small Scale Irrigation,Irrigation,300000,0.37,0.37,345,Water Right,Water Right,Inactive,Invalid,Kikuletwa
